               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,             0.10897,             0.11699,            0.059899,           0.0011394,             0.10458,           0.0020165,          0.00042588,             0.10266,             0.10284,            0.060496,           0.0010512,           0.0010512,            0.082883
                  39,             0.10683,             0.12012,            0.059721,            0.001145,             0.10458,           0.0017074,          0.00034834,             0.10262,             0.10284,             0.06043,           0.0010777,           0.0010777,            0.082632
                  40,             0.11036,             0.11614,            0.059651,           0.0011242,             0.10131,           0.0017959,           0.0003678,             0.10265,             0.10277,            0.060363,           0.0011041,           0.0011041,            0.082381
                  41,             0.10794,             0.11335,            0.059471,              0.1686,             0.10458,           0.0018659,           0.0003735,             0.10263,             0.10267,              0.0603,           0.0011304,           0.0011304,            0.082129
                  42,             0.10901,             0.11267,            0.059357,           0.0012326,             0.10458,            0.002208,          0.00042983,             0.10267,             0.10251,            0.060238,           0.0011567,           0.0011567,            0.081878
                  43,                0.11,             0.11819,            0.059495,           0.0012293,             0.10458,           0.0021304,          0.00043738,             0.10273,             0.10229,            0.060179,           0.0011829,           0.0011829,            0.081626
                  44,             0.10669,             0.10638,            0.059462,           0.0012479,             0.10458,           0.0022583,          0.00044041,             0.10269,             0.10207,            0.060119,            0.001209,            0.001209,            0.081375
                  45,             0.10722,             0.10747,            0.059393,           0.0012698,             0.10458,           0.0023485,          0.00048924,             0.10264,             0.10183,            0.060059,           0.0012351,           0.0012351,            0.081123
                  46,             0.10709,             0.11088,            0.059308,             0.17006,            0.019608,           0.0024601,          0.00051564,             0.10252,             0.10162,                0.06,           0.0012611,           0.0012611,            0.080871
                  47,             0.10555,             0.10694,            0.059276,             0.33494,             0.10458,           0.0027715,           0.0005623,             0.10241,             0.10135,            0.059943,           0.0012871,           0.0012871,             0.08062
                  48,             0.10885,             0.11665,            0.059402,             0.33467,             0.10458,           0.0032015,          0.00066467,             0.10242,             0.10091,            0.059888,            0.001313,            0.001313,            0.080368
                  49,             0.10912,             0.11414,            0.058947,             0.33468,             0.10458,           0.0035065,          0.00067249,             0.10248,             0.10044,            0.059836,           0.0013388,           0.0013388,            0.080116
                  50,             0.10817,             0.11731,            0.058796,             0.33537,             0.10458,           0.0035745,          0.00070313,             0.10253,            0.099792,            0.059786,           0.0013645,           0.0013645,            0.079864
                  51,             0.10671,             0.10826,            0.058823,              0.3377,            0.078431,           0.0038616,          0.00076524,              0.1026,            0.099181,            0.059737,           0.0013902,           0.0013902,            0.079612
                  52,             0.10867,             0.10874,            0.059025,             0.33557,             0.10458,           0.0040659,          0.00082837,             0.10261,            0.098575,            0.059689,           0.0014158,           0.0014158,             0.07936
                  53,             0.10881,             0.10727,            0.058712,             0.50314,             0.10458,           0.0055067,          0.00098068,             0.10258,            0.097895,            0.059643,           0.0014413,           0.0014413,            0.079108
                  54,             0.10546,             0.10054,            0.058861,              0.5037,            0.094771,           0.0046486,          0.00093009,             0.10243,            0.097265,            0.059599,           0.0014668,           0.0014668,            0.078855
                  55,             0.10563,             0.10471,            0.058456,             0.50457,            0.075163,           0.0045644,            0.001003,             0.10233,             0.09659,             0.05956,           0.0014922,           0.0014922,            0.078603
                  56,             0.10528,             0.10617,            0.058323,             0.50502,            0.088235,            0.004802,           0.0011065,             0.10229,            0.095827,            0.059523,           0.0015174,           0.0015174,            0.078351
