               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 106,            0.097592,            0.080659,            0.042411,             0.11999,            0.071145,             0.02102,           0.0044799,             0.12163,            0.082606,            0.059462,           0.0093243,           0.0093243,           0.0093243
                 107,             0.09966,            0.091998,            0.041464,           0.0025036,             0.13744,           0.0018641,          0.00038675,             0.11891,             0.10182,            0.073321,            0.009301,            0.009301,            0.009301
                 108,             0.10611,            0.082948,            0.042212,             0.67594,           0.0031447,           0.0016557,          0.00023433,             0.12396,            0.088293,            0.070865,           0.0092777,           0.0092777,           0.0092777
                 109,             0.10323,            0.092387,            0.043039,          0.00097675,            0.022752,          0.00046682,          8.7402e-05,             0.12482,            0.088916,            0.068732,           0.0092545,           0.0092545,           0.0092545
                 110,             0.10004,            0.090952,            0.042989,             0.41886,            0.039005,             0.01945,            0.008664,              0.1257,            0.082295,            0.060795,           0.0092312,           0.0092312,           0.0092312
                 111,             0.10051,            0.090364,            0.042573,             0.45331,             0.23628,             0.12263,            0.034986,              0.1045,            0.086454,            0.050385,           0.0092079,           0.0092079,           0.0092079
                 112,            0.089586,            0.087953,            0.040837,             0.59322,             0.19939,             0.11257,            0.019072,             0.10014,             0.10573,            0.047145,           0.0091846,           0.0091846,           0.0091846
                 113,            0.091569,            0.083957,            0.040783,              0.5936,             0.45032,             0.32355,            0.086599,            0.081685,            0.094695,            0.042434,           0.0091613,           0.0091613,           0.0091613
                 114,            0.093029,              0.0883,            0.041165,             0.68171,             0.24682,             0.21195,            0.037504,            0.093122,             0.13178,            0.039891,            0.009138,            0.009138,            0.009138
                 115,             0.09372,            0.086922,            0.040844,             0.62999,             0.29751,             0.26736,            0.070895,            0.081711,            0.083264,            0.040691,           0.0091147,           0.0091147,           0.0091147
                 116,             0.08817,            0.086116,            0.041044,             0.71884,             0.35075,             0.36173,             0.11378,            0.076228,            0.082166,            0.039535,           0.0090914,           0.0090914,           0.0090914
                 117,             0.08397,            0.083139,            0.039876,             0.69566,             0.31052,             0.34297,             0.12246,            0.072868,             0.07809,            0.039039,           0.0090681,           0.0090681,           0.0090681
                 118,             0.08728,            0.087393,            0.039922,             0.49541,             0.40711,             0.28993,            0.074056,            0.083536,            0.083547,             0.03968,           0.0090448,           0.0090448,           0.0090448
                 119,            0.087915,            0.092302,            0.039153,             0.63779,             0.44743,             0.41093,              0.1556,            0.077747,            0.076596,            0.039623,           0.0090215,           0.0090215,           0.0090215
                 120,            0.088188,            0.079527,             0.03885,              0.5648,             0.46729,              0.3575,            0.099553,            0.081496,            0.070241,            0.039241,           0.0089982,           0.0089982,           0.0089982
                 121,            0.082083,            0.082368,            0.037742,              0.6378,             0.49104,             0.44678,             0.18141,            0.070486,             0.08262,            0.038366,           0.0089749,           0.0089749,           0.0089749
                 122,            0.084116,            0.075972,            0.039018,             0.56384,             0.47466,             0.30633,            0.089444,            0.086638,            0.071302,            0.038388,           0.0089517,           0.0089517,           0.0089517
                 123,            0.091527,            0.080216,            0.039305,              0.6649,             0.45915,             0.38176,             0.17114,            0.076384,            0.076233,             0.03929,           0.0089284,           0.0089284,           0.0089284
                 124,            0.085608,            0.084873,            0.038211,             0.63525,             0.52172,             0.39076,             0.12865,            0.075825,            0.073412,            0.037136,           0.0089051,           0.0089051,           0.0089051
                 125,            0.086795,            0.082635,            0.039119,             0.75877,              0.4723,              0.4793,             0.20205,            0.072208,            0.076568,             0.03768,           0.0088818,           0.0088818,           0.0088818
                 126,            0.084393,            0.085041,            0.038254,             0.67407,             0.46549,             0.42954,             0.18061,            0.074137,            0.074093,             0.03715,           0.0088585,           0.0088585,           0.0088585
                 127,             0.08335,            0.076654,            0.038525,             0.65241,             0.46507,             0.45163,             0.20798,            0.079451,            0.075535,            0.037707,           0.0088352,           0.0088352,           0.0088352
                 128,             0.09241,            0.085048,            0.039361,             0.49705,             0.54246,              0.3415,            0.085092,            0.083383,            0.074806,            0.036686,           0.0088119,           0.0088119,           0.0088119
                 129,            0.095118,            0.079143,            0.038277,             0.62492,             0.60936,              0.4601,             0.22429,            0.073855,             0.06954,            0.035143,           0.0087886,           0.0087886,           0.0087886
                 130,            0.083526,            0.082729,            0.037846,             0.58297,             0.63219,             0.48309,              0.2145,            0.070077,            0.068161,            0.034218,           0.0087653,           0.0087653,           0.0087653
                 131,            0.079242,            0.077973,            0.038787,             0.58363,             0.52853,              0.4376,             0.17753,            0.073754,            0.068117,            0.034859,            0.008742,            0.008742,            0.008742
                 132,            0.084431,            0.081893,            0.037828,             0.47649,             0.57592,             0.42325,             0.12083,            0.075683,            0.071122,            0.033661,           0.0087187,           0.0087187,           0.0087187
                 133,            0.088327,             0.08828,            0.037269,             0.58895,             0.55894,             0.47243,             0.21773,            0.069485,            0.070622,            0.033773,           0.0086954,           0.0086954,           0.0086954
                 134,            0.079802,            0.075205,            0.037089,             0.57779,             0.46448,             0.49115,             0.17557,            0.067113,            0.060345,            0.033393,           0.0086721,           0.0086721,           0.0086721
                 135,            0.076383,            0.081218,            0.036561,             0.40264,             0.77754,             0.55549,             0.24424,            0.059344,            0.059751,             0.03526,           0.0086489,           0.0086489,           0.0086489
                 136,            0.081118,            0.080698,             0.03821,             0.40704,             0.77218,             0.53042,             0.15409,            0.069336,            0.065261,            0.033825,           0.0086256,           0.0086256,           0.0086256
                 137,            0.078458,            0.076491,            0.035985,             0.41808,             0.77218,             0.50057,             0.21433,            0.059884,            0.060161,            0.035392,           0.0086023,           0.0086023,           0.0086023
                 138,            0.071633,            0.080086,            0.034974,             0.83381,             0.45245,             0.55509,             0.20995,            0.066224,            0.066816,            0.037149,            0.008579,            0.008579,            0.008579
                 139,             0.07578,            0.070288,            0.037367,             0.76091,             0.43648,             0.52853,             0.25886,            0.065735,            0.059228,            0.036656,           0.0085557,           0.0085557,           0.0085557
                 140,            0.074457,             0.07573,            0.035993,             0.85711,             0.38159,              0.4846,             0.13278,            0.072543,            0.068966,            0.031324,           0.0085324,           0.0085324,           0.0085324
                 141,            0.082616,            0.080864,              0.0362,             0.54871,             0.66698,             0.57632,              0.3045,             0.06093,            0.058245,            0.031102,           0.0085091,           0.0085091,           0.0085091
                 142,            0.074563,             0.07966,            0.035372,             0.51464,             0.74264,             0.63167,             0.28467,            0.061499,            0.055905,            0.031292,           0.0084858,           0.0084858,           0.0084858
                 143,            0.076555,            0.077481,            0.037082,              0.5299,             0.70833,             0.65578,               0.307,            0.059015,            0.054603,            0.032105,           0.0084625,           0.0084625,           0.0084625
                 144,             0.07523,            0.076678,            0.035719,               0.466,             0.69097,             0.57173,             0.24941,            0.061342,            0.054578,            0.031591,           0.0084392,           0.0084392,           0.0084392
                 145,            0.076208,            0.075862,            0.035859,             0.49505,              0.7601,             0.63051,             0.30869,            0.058062,            0.054939,            0.031209,           0.0084159,           0.0084159,           0.0084159
                 146,            0.080217,            0.083703,            0.036891,              0.8957,              0.4218,             0.60422,             0.21116,            0.067192,            0.055832,            0.030242,           0.0083926,           0.0083926,           0.0083926
                 147,            0.082039,            0.078892,            0.036897,             0.58133,             0.52421,             0.49984,             0.22366,             0.06213,            0.059248,            0.030991,           0.0083693,           0.0083693,           0.0083693
                 148,            0.073684,            0.065068,            0.035113,             0.69645,             0.49198,             0.51405,             0.19529,            0.064857,             0.05957,            0.030433,           0.0083461,           0.0083461,           0.0083461
                 149,            0.066911,              0.0664,            0.034059,             0.43489,             0.76736,              0.5852,             0.25043,            0.056898,             0.05275,            0.030474,           0.0083228,           0.0083228,           0.0083228
                 150,            0.077724,            0.082481,            0.036373,             0.61492,             0.56157,             0.63345,             0.31256,            0.061036,            0.052399,            0.029046,           0.0082995,           0.0082995,           0.0082995
                 151,            0.070754,            0.074575,            0.034912,             0.52024,             0.78732,             0.70626,             0.35896,            0.054919,             0.05298,            0.030241,           0.0082762,           0.0082762,           0.0082762
                 152,            0.071126,            0.068397,            0.033624,             0.46383,             0.76032,             0.63753,              0.3089,            0.058189,            0.052383,            0.030343,           0.0082529,           0.0082529,           0.0082529
                 153,            0.075518,            0.073072,            0.036351,             0.36427,             0.79344,             0.71509,             0.37587,            0.053055,            0.050738,            0.029785,           0.0082296,           0.0082296,           0.0082296
                 154,             0.07007,             0.07305,            0.033542,              0.5314,             0.72504,             0.67351,              0.3334,            0.057211,            0.051839,            0.029637,           0.0082063,           0.0082063,           0.0082063
                 155,            0.072544,             0.07459,            0.035265,             0.92004,             0.46184,             0.69991,             0.32637,            0.055031,            0.053091,             0.03079,            0.008183,            0.008183,            0.008183
                 156,            0.074185,            0.078699,            0.033299,             0.92148,             0.43596,             0.58557,             0.19933,            0.065865,            0.062846,            0.030247,           0.0081597,           0.0081597,           0.0081597
                 157,            0.080901,            0.082742,            0.035122,             0.51679,             0.76068,              0.6903,             0.34545,            0.054227,            0.053727,            0.029415,           0.0081364,           0.0081364,           0.0081364
                 158,            0.071161,              0.0709,            0.033943,             0.50631,             0.76048,             0.69815,             0.30121,            0.059344,            0.053351,            0.029824,           0.0081131,           0.0081131,           0.0081131
                 159,            0.075061,            0.083739,            0.036027,             0.50339,             0.80133,             0.67422,             0.36014,            0.053054,            0.052729,            0.030467,           0.0080898,           0.0080898,           0.0080898
                 160,            0.072112,            0.078988,            0.034909,              0.9533,             0.46809,             0.65535,             0.31602,            0.059485,            0.054692,            0.030376,           0.0080666,           0.0080666,           0.0080666
                 161,            0.072919,            0.075674,            0.034275,             0.78703,             0.54758,             0.70048,             0.37421,            0.051473,            0.049676,             0.02974,           0.0080433,           0.0080433,           0.0080433
