               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  92,             0.10731,             0.10509,            0.043064,               0.373,             0.03508,            0.010708,           0.0021466,              0.1055,            0.082854,            0.049292,           0.0096504,           0.0096504,           0.0096504
                  93,             0.10698,            0.098597,            0.041676,              0.1949,             0.20218,            0.027603,           0.0063889,             0.10147,            0.084313,            0.037471,           0.0096271,           0.0096271,           0.0096271
                  94,             0.10911,             0.10336,            0.038209,             0.36705,             0.21515,            0.027437,           0.0067745,             0.10209,             0.08379,            0.038773,           0.0096038,           0.0096038,           0.0096038
                  95,             0.10588,            0.095362,            0.038154,             0.18929,             0.21861,            0.019416,           0.0044029,             0.10174,            0.083821,            0.038029,           0.0095805,           0.0095805,           0.0095805
                  96,             0.10706,             0.10895,             0.03775,             0.36675,             0.20809,            0.028604,           0.0069473,             0.10144,            0.083806,            0.037091,           0.0095572,           0.0095572,           0.0095572
                  97,             0.10804,             0.10872,            0.038251,             0.18047,             0.22764,            0.012368,           0.0028281,             0.10437,             0.08341,            0.046355,            0.009534,            0.009534,            0.009534
                  98,             0.10592,             0.10746,            0.038014,             0.36002,             0.20488,             0.02395,           0.0056335,             0.10116,            0.083957,            0.036355,           0.0095107,           0.0095107,           0.0095107
                  99,              0.1114,             0.11537,            0.038044,             0.36968,             0.12472,            0.026798,           0.0068125,             0.10236,            0.083725,            0.040148,           0.0094874,           0.0094874,           0.0094874
                 100,             0.10716,             0.11363,            0.037997,             0.37356,            0.051054,            0.018848,           0.0052486,             0.10661,            0.083557,            0.055602,           0.0094641,           0.0094641,           0.0094641
                 101,             0.10738,             0.10831,            0.039328,             0.36302,             0.07319,             0.01676,           0.0048216,             0.10603,            0.083266,            0.054583,           0.0094408,           0.0094408,           0.0094408
                 102,              0.1083,             0.10493,             0.03899,              0.3676,             0.12122,            0.028548,           0.0080899,             0.10215,            0.084514,            0.040025,           0.0094175,           0.0094175,           0.0094175
                 103,             0.10998,             0.10164,             0.03556,             0.19666,             0.23008,             0.02852,           0.0074466,             0.10132,            0.085743,            0.035049,           0.0093942,           0.0093942,           0.0093942
                 104,             0.10494,             0.10262,            0.036323,             0.36653,             0.16634,            0.024872,           0.0061407,             0.10143,            0.085104,             0.03619,           0.0093709,           0.0093709,           0.0093709
                 105,             0.10869,             0.10493,             0.03908,             0.36382,              0.1823,            0.027782,           0.0074514,              0.1012,            0.085027,            0.034529,           0.0093476,           0.0093476,           0.0093476
                 106,             0.10745,            0.098155,            0.038323,               0.366,             0.17952,            0.031999,           0.0081211,             0.10216,            0.083858,            0.034246,           0.0093243,           0.0093243,           0.0093243
                 107,             0.10801,             0.11198,            0.035601,             0.36215,             0.24346,            0.030387,           0.0077372,             0.10131,            0.084881,            0.033206,            0.009301,            0.009301,            0.009301
                 108,             0.11103,             0.10281,            0.038723,             0.53211,              0.1202,            0.026112,            0.006119,             0.10158,            0.085435,            0.039107,           0.0092777,           0.0092777,           0.0092777
                 109,             0.10435,             0.10736,            0.037639,             0.37005,             0.24598,            0.039424,            0.012095,            0.099683,            0.084339,            0.033479,           0.0092545,           0.0092545,           0.0092545
                 110,             0.10569,             0.10536,            0.037061,             0.37521,             0.19826,            0.045338,            0.012321,            0.099374,            0.085058,            0.032044,           0.0092312,           0.0092312,           0.0092312
                 111,             0.10767,             0.10364,            0.037724,              0.7772,            0.066038,            0.097728,            0.044282,             0.10042,            0.081879,            0.035223,           0.0092079,           0.0092079,           0.0092079
                 112,             0.10385,              0.1047,            0.035318,             0.37285,             0.21055,            0.071199,            0.027152,            0.099369,            0.082529,            0.035908,           0.0091846,           0.0091846,           0.0091846
                 113,             0.10303,            0.094354,            0.034755,              0.5403,             0.12764,             0.16517,            0.066273,            0.099543,            0.077513,            0.035509,           0.0091613,           0.0091613,           0.0091613
                 114,             0.10508,            0.096928,            0.037714,             0.38804,            0.072997,            0.043323,            0.012918,              0.1071,            0.087589,            0.042896,            0.009138,            0.009138,            0.009138
                 115,             0.10349,            0.096848,            0.037368,              0.6101,             0.19201,             0.21944,            0.091883,             0.09776,             0.07688,            0.040482,           0.0091147,           0.0091147,           0.0091147
                 116,              0.1021,            0.097285,            0.037456,             0.55424,             0.27874,              0.2221,            0.085771,            0.097118,            0.078495,            0.038442,           0.0090914,           0.0090914,           0.0090914
                 117,             0.10139,            0.096834,            0.036024,             0.57459,             0.37656,             0.26804,            0.096194,            0.094945,            0.073603,                0.04,           0.0090681,           0.0090681,           0.0090681
                 118,             0.10408,             0.10349,            0.037551,             0.27552,             0.34612,             0.13552,            0.029929,            0.099621,            0.071457,            0.041261,           0.0090448,           0.0090448,           0.0090448
                 119,             0.10504,             0.10899,            0.036977,              0.6253,             0.38696,              0.3822,             0.16953,            0.088371,            0.068761,            0.038438,           0.0090215,           0.0090215,           0.0090215
                 120,             0.10592,             0.09172,            0.039932,             0.20833,             0.35231,             0.05138,            0.011213,             0.10489,            0.065902,            0.039076,           0.0089982,           0.0089982,           0.0089982
                 121,             0.10436,            0.094344,            0.037351,             0.68566,             0.26518,             0.23686,            0.072119,            0.095059,            0.063679,            0.040406,           0.0089749,           0.0089749,           0.0089749
                 122,              0.1026,            0.085245,            0.038317,             0.70479,             0.33908,             0.27486,            0.068269,            0.092388,            0.072708,            0.038194,           0.0089517,           0.0089517,           0.0089517
                 123,             0.10285,            0.093139,            0.040232,             0.76781,             0.30074,             0.29697,             0.10401,            0.096416,            0.066203,            0.045883,           0.0089284,           0.0089284,           0.0089284
                 124,             0.10338,            0.093206,             0.03865,             0.45416,             0.32215,              0.1068,            0.022359,            0.097158,            0.067506,            0.036569,           0.0089051,           0.0089051,           0.0089051
                 125,             0.10711,            0.091077,            0.037734,             0.70137,             0.35387,              0.2964,            0.095992,            0.092991,             0.06438,            0.036538,           0.0088818,           0.0088818,           0.0088818
                 126,              0.1032,            0.094795,             0.03733,              0.5879,             0.37988,             0.29205,            0.086456,            0.091565,            0.067813,            0.039053,           0.0088585,           0.0088585,           0.0088585
                 127,             0.10016,            0.085979,            0.038374,             0.53918,             0.18626,              0.1677,            0.047432,            0.098005,            0.084405,            0.058496,           0.0088352,           0.0088352,           0.0088352
                 128,             0.10475,            0.087498,            0.039742,             0.81061,             0.11607,             0.16189,            0.032552,             0.10882,            0.062356,            0.065115,           0.0088119,           0.0088119,           0.0088119
                 129,             0.10305,            0.082666,             0.03802,            0.078381,             0.16813,            0.099831,             0.03053,             0.11571,            0.076452,            0.094099,           0.0087886,           0.0087886,           0.0087886
                 130,            0.098403,            0.087503,            0.036035,            0.066722,             0.23231,             0.09277,            0.021431,             0.11123,            0.076517,            0.089605,           0.0087653,           0.0087653,           0.0087653
                 131,            0.095729,            0.082228,            0.036921,              0.1484,             0.31596,              0.1926,            0.086963,            0.099652,            0.079811,            0.077799,            0.008742,            0.008742,            0.008742
                 132,             0.10175,            0.083679,            0.036633,            0.069727,             0.26199,            0.092276,            0.026596,             0.10598,            0.082029,            0.068749,           0.0087187,           0.0087187,           0.0087187
                 133,             0.11015,            0.084127,             0.03642,             0.63945,             0.24451,             0.18531,            0.078334,            0.096101,            0.068786,            0.049212,           0.0086954,           0.0086954,           0.0086954
                 134,             0.09839,            0.077381,            0.035601,             0.69683,             0.43296,             0.42833,             0.11678,            0.089794,            0.063851,            0.037511,           0.0086721,           0.0086721,           0.0086721
                 135,            0.091852,            0.086809,            0.034904,             0.83472,              0.3782,             0.47109,             0.14046,            0.083901,            0.063502,            0.032372,           0.0086489,           0.0086489,           0.0086489
                 136,            0.096702,             0.08833,            0.036475,             0.74195,             0.41289,             0.35908,            0.079684,            0.087256,            0.065773,            0.031588,           0.0086256,           0.0086256,           0.0086256
                 137,            0.093811,            0.084013,            0.034737,             0.52882,             0.35411,             0.23595,            0.081175,            0.085652,             0.07373,            0.035379,           0.0086023,           0.0086023,           0.0086023
                 138,            0.089327,            0.088709,            0.033614,             0.81558,             0.37464,             0.38083,             0.13893,            0.086316,            0.065454,            0.036867,            0.008579,            0.008579,            0.008579
                 139,            0.092408,            0.076324,            0.034532,             0.63322,             0.48167,             0.39672,             0.14655,            0.083467,             0.06652,            0.036976,           0.0085557,           0.0085557,           0.0085557
                 140,            0.085655,            0.081989,            0.033659,             0.78479,             0.38468,             0.41932,             0.12261,            0.081265,            0.062361,            0.035393,           0.0085324,           0.0085324,           0.0085324
                 141,            0.087632,            0.085027,             0.03343,             0.62085,             0.53493,             0.46029,              0.1797,            0.075612,            0.062368,            0.033796,           0.0085091,           0.0085091,           0.0085091
                 142,             0.08759,            0.085576,            0.033033,             0.70735,             0.38775,             0.35842,            0.086929,            0.083457,            0.065092,            0.032152,           0.0084858,           0.0084858,           0.0084858
                 143,             0.08923,            0.082819,            0.034056,             0.74937,             0.52656,              0.5248,             0.23903,            0.071486,            0.062018,            0.030251,           0.0084625,           0.0084625,           0.0084625
                 144,            0.086266,            0.083738,            0.032391,             0.42442,             0.45142,              0.3095,            0.071405,            0.085587,            0.067341,            0.030352,           0.0084392,           0.0084392,           0.0084392
                 145,             0.08829,             0.08514,            0.032433,             0.55186,             0.53873,             0.55249,             0.22442,            0.073099,             0.06307,            0.031359,           0.0084159,           0.0084159,           0.0084159
                 146,            0.092213,            0.097267,            0.033828,             0.37155,             0.46451,             0.33174,            0.057614,            0.089098,            0.075097,            0.031266,           0.0083926,           0.0083926,           0.0083926
                 147,            0.095774,            0.092851,            0.033649,             0.61479,              0.5496,             0.54124,             0.18736,            0.075214,            0.059714,            0.031873,           0.0083693,           0.0083693,           0.0083693
                 148,            0.082438,             0.07608,            0.032218,             0.49296,             0.52934,             0.45452,             0.15208,            0.074296,            0.059997,             0.03185,           0.0083461,           0.0083461,           0.0083461
                 149,            0.075217,            0.075796,            0.032062,             0.46356,             0.56966,              0.4633,             0.20591,            0.071775,             0.06067,            0.032905,           0.0083228,           0.0083228,           0.0083228
                 150,            0.087661,             0.08842,            0.031172,             0.86057,             0.37088,             0.56054,              0.2619,            0.074234,            0.063427,            0.032711,           0.0082995,           0.0082995,           0.0082995
                 151,             0.08597,             0.08249,            0.031954,             0.90019,             0.38751,             0.60855,             0.28517,            0.072759,            0.059654,            0.033362,           0.0082762,           0.0082762,           0.0082762
                 152,            0.081622,            0.075363,            0.030119,             0.61852,             0.55658,             0.53218,             0.27018,            0.068846,            0.059539,            0.036049,           0.0082529,           0.0082529,           0.0082529
                 153,            0.084193,            0.078199,             0.03134,             0.24604,             0.67326,             0.53886,             0.31532,            0.064014,            0.061623,            0.036139,           0.0082296,           0.0082296,           0.0082296
                 154,             0.08048,            0.078889,            0.029234,             0.24852,             0.64936,              0.4675,             0.18746,            0.074541,            0.069046,            0.036385,           0.0082063,           0.0082063,           0.0082063
                 155,            0.080473,            0.078928,            0.030329,             0.43373,             0.60767,             0.49241,             0.23702,            0.068698,            0.062461,            0.038535,            0.008183,            0.008183,            0.008183
                 156,            0.080744,            0.083375,            0.028708,             0.21742,             0.51816,             0.39337,             0.13743,            0.077273,            0.060297,            0.043395,           0.0081597,           0.0081597,           0.0081597
                 157,            0.088684,            0.087681,            0.030236,             0.41356,             0.60256,             0.42965,             0.22919,            0.068845,            0.060919,            0.039996,           0.0081364,           0.0081364,           0.0081364
                 158,            0.079806,            0.076022,            0.029765,             0.45107,             0.52968,               0.428,             0.13295,            0.073509,            0.063212,            0.037305,           0.0081131,           0.0081131,           0.0081131
                 159,            0.082527,            0.088402,            0.030868,             0.60665,             0.53608,             0.54484,             0.26586,            0.063092,            0.058952,            0.033693,           0.0080898,           0.0080898,           0.0080898
                 160,            0.078159,             0.08315,            0.029448,             0.52447,             0.59354,             0.54702,             0.23173,            0.064296,            0.059619,            0.034623,           0.0080666,           0.0080666,           0.0080666
                 161,            0.079233,            0.079804,              0.0291,             0.46305,             0.61932,             0.56927,             0.29855,            0.062801,            0.059242,            0.035729,           0.0080433,           0.0080433,           0.0080433
                 162,            0.082041,            0.076095,            0.027615,             0.42637,              0.5503,             0.44891,             0.14546,            0.076589,            0.063004,            0.034484,             0.00802,             0.00802,             0.00802
                 163,            0.082294,            0.078804,            0.028355,              0.5051,             0.70192,             0.54877,             0.28511,            0.063554,            0.054875,            0.031309,           0.0079967,           0.0079967,           0.0079967
                 164,            0.079913,            0.076084,            0.028179,             0.53066,             0.61285,             0.60252,             0.22056,            0.067227,            0.056626,            0.029746,           0.0079734,           0.0079734,           0.0079734
