               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   6,             0.13009,              0.1207,            0.046456,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00082418,          0.00082418,            0.089368
                   7,             0.12917,             0.11934,            0.046461,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00071669,          0.00071669,             0.08594
                   8,              0.1297,             0.12819,            0.046417,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00054891,          0.00054891,            0.082452
                   9,             0.12974,             0.13328,            0.046333,          0.00079851,             0.11765,          0.00087144,           0.0001811,             0.12394,             0.09064,            0.046246,          0.00032084,          0.00032084,            0.078904
                   0,             0.11571,             0.12561,            0.053001,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0002046,           0.0002046,            0.093922
                   1,             0.11585,             0.13647,            0.052869,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00046086,          0.00046086,            0.091309
                   2,             0.11448,             0.12632,            0.052806,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065636,          0.00065636,            0.088636
                   3,             0.11407,             0.12617,            0.052789,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00079109,          0.00079109,            0.085902
                   4,             0.11376,             0.11802,            0.052792,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00086505,          0.00086505,            0.083107
                   5,             0.11452,              0.1268,            0.052739,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00087825,          0.00087825,            0.080251
                   6,             0.11413,             0.12752,            0.052704,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00083068,          0.00083068,            0.077335
                   7,             0.11309,             0.11685,            0.052721,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00072234,          0.00072234,            0.074357
                   8,             0.11443,             0.12503,            0.052808,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00055324,          0.00055324,            0.071319
                   9,             0.11284,             0.11998,            0.052596,                   0,                   0,                   0,                   0,             0.11054,            0.093397,            0.052523,          0.00032337,          0.00032337,            0.068221
                   0,              0.1064,             0.12298,            0.051116,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000165,            0.000165,            0.093118
                   1,             0.10652,              0.1226,            0.050965,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037166,          0.00037166,            0.090479
                   2,             0.10449,             0.11391,            0.050761,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00052932,          0.00052932,            0.087791
                   3,             0.10519,             0.12235,             0.05094,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00063797,          0.00063797,            0.085054
                   4,             0.10473,             0.12159,            0.050732,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00069762,          0.00069762,            0.082269
                   5,             0.10527,             0.12628,            0.050805,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00070826,          0.00070826,            0.079434
                   6,              0.1048,             0.12432,            0.050746,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0006699,           0.0006699,             0.07655
                   7,             0.10399,             0.11847,            0.050726,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00058253,          0.00058253,            0.073617
                   8,             0.10483,             0.12553,            0.050734,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00044616,          0.00044616,            0.070635
                   9,             0.10489,             0.13383,            0.050677,          0.00079851,             0.11765,          0.00070942,          0.00015324,             0.10189,            0.092765,            0.050553,          0.00026078,          0.00026078,            0.067604
                   0,             0.14244,            0.086426,            0.058809,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0002354,           0.0002354,              0.1019
                   1,             0.14275,            0.086253,            0.058659,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0005303,           0.0005303,            0.099083
                   2,             0.13996,             0.07945,            0.058557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00075535,          0.00075535,            0.096196
                   3,              0.1408,            0.086227,            0.058547,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00091056,          0.00091056,            0.093239
                   4,             0.14017,            0.084496,            0.058363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00099593,          0.00099593,            0.090212
                   5,             0.14096,            0.087696,            0.058423,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010115,           0.0010115,            0.087116
                   6,             0.14016,            0.086479,             0.05828,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00095714,          0.00095714,            0.083949
                   7,             0.13883,            0.083767,            0.058327,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00083297,          0.00083297,            0.080713
                   8,             0.13982,            0.089442,            0.058332,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00063897,          0.00063897,            0.077407
                   9,             0.13987,            0.093431,            0.058195,          0.00079851,             0.11765,          0.00074043,          0.00015726,             0.13612,            0.065505,            0.058231,          0.00037512,          0.00037512,            0.074031
                   0,             0.14093,            0.085487,            0.056284,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0002354,           0.0002354,               0.104
                   1,              0.1428,            0.090003,            0.056286,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0005303,           0.0005303,             0.10112
                   2,             0.14033,            0.080101,            0.056357,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00075535,          0.00075535,            0.098165
                   3,             0.14081,            0.081105,            0.056232,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00091056,          0.00091056,            0.095144
                   4,             0.14098,            0.085024,            0.056245,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00099593,          0.00099593,            0.092053
                   5,             0.14057,            0.089354,            0.056277,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010115,           0.0010115,            0.088892
                   6,             0.13972,            0.082756,            0.056258,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00095714,          0.00095714,            0.085661
                   7,             0.14064,            0.094802,            0.056106,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00083297,          0.00083297,            0.082361
                   8,             0.13871,            0.084219,            0.055988,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00063897,          0.00063897,             0.07899
                   9,             0.13865,            0.085098,            0.056051,          0.00077633,             0.11438,          0.00066802,          0.00014857,             0.13636,            0.065726,            0.055979,          0.00037512,          0.00037512,             0.07555
                   0,             0.12236,            0.081475,            0.060969,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000256,            0.000256,            0.096864
                   1,             0.12281,            0.079873,            0.060998,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00057682,          0.00057682,            0.094228
                   2,             0.12282,            0.087312,            0.060963,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00082182,          0.00082182,            0.091515
                   3,             0.12108,             0.08166,            0.060943,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00099101,          0.00099101,            0.088727
                   4,             0.12222,            0.087453,            0.061002,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010844,           0.0010844,            0.085863
                   5,             0.12155,            0.084236,            0.060979,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011019,           0.0011019,            0.082923
                   6,             0.12131,            0.089527,            0.060832,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010437,           0.0010437,            0.079908
                   7,             0.12066,            0.084422,             0.06066,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00090958,          0.00090958,            0.076816
                   8,             0.12164,            0.098768,            0.060682,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00069968,          0.00069968,            0.073649
                   9,             0.11972,            0.092752,            0.060603,          0.00079851,             0.11765,          0.00068528,          0.00014705,             0.11824,            0.070006,            0.060594,          0.00041396,          0.00041396,            0.070406
                   0,             0.12506,            0.095222,            0.057476,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0002354,           0.0002354,             0.10062
                   1,              0.1255,            0.091815,            0.057391,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00053027,          0.00053027,            0.097839
                   2,             0.12432,             0.10166,            0.057305,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00075526,          0.00075526,            0.094991
                   3,             0.12339,            0.092638,            0.057302,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00091038,          0.00091038,            0.092073
                   4,             0.12407,            0.097071,            0.057452,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00099562,          0.00099562,            0.089085
                   5,             0.12356,             0.09685,            0.057259,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001011,            0.001011,            0.086028
                   6,             0.12419,             0.10416,             0.05718,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00095647,          0.00095647,              0.0829
                   7,             0.12308,            0.092547,            0.057177,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00083208,          0.00083208,            0.079703
                   8,             0.12427,             0.11453,            0.057045,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00063782,          0.00063782,            0.076436
                   9,             0.12242,             0.10938,            0.057002,            0.002833,            0.074177,           0.0018814,            0.000608,             0.12553,            0.069372,            0.057261,          0.00037368,          0.00037368,            0.073099
                   0,             0.12479,             0.11019,            0.044601,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000194,            0.000194,             0.11077
                   1,             0.12568,             0.13224,            0.044451,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000437,            0.000437,             0.10763
                   2,             0.12401,             0.12136,             0.04433,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0006224,           0.0006224,             0.10443
                   3,             0.12406,             0.12067,            0.044483,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00075019,          0.00075019,             0.10117
                   4,             0.12367,             0.10855,            0.044563,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00082038,          0.00082038,            0.097854
                   5,             0.12465,             0.11812,            0.044482,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00083298,          0.00083298,            0.094482
                   6,             0.12376,             0.10772,             0.04455,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00078797,          0.00078797,            0.091052
                   7,             0.12423,             0.12303,            0.044601,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00068535,          0.00068535,            0.087564
                   8,             0.12599,             0.12303,             0.04454,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00052514,          0.00052514,            0.084019
                   9,              0.1237,             0.11755,            0.044565,          0.00079851,             0.11765,          0.00076568,          0.00016245,             0.11954,            0.089687,            0.044202,          0.00030733,          0.00030733,            0.080417
                   0,             0.12762,             0.12655,            0.043741,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0001822,           0.0001822,             0.12497
                   1,             0.12781,             0.12671,            0.043707,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00041041,          0.00041041,             0.12137
                   2,             0.12529,             0.11698,            0.043616,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0005845,           0.0005845,             0.11773
                   3,              0.1262,             0.12559,            0.043678,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00070448,          0.00070448,             0.11403
                   4,             0.12557,             0.12526,            0.043579,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00077034,          0.00077034,             0.11027
                   5,             0.12658,             0.12894,            0.043604,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00078209,          0.00078209,             0.10647
                   6,             0.12634,             0.12586,             0.04363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00073973,          0.00073973,              0.1026
                   7,             0.12528,             0.12202,             0.04369,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00064326,          0.00064326,            0.098687
                   8,              0.1266,             0.12863,             0.04367,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049267,          0.00049267,            0.094717
                   9,             0.12629,             0.13632,             0.04352,          0.00082069,             0.12092,          0.00071119,          0.00015038,             0.12166,            0.093724,            0.043385,          0.00028797,          0.00028797,            0.090692
                   0,             0.13118,             0.12456,            0.049403,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0002236,           0.0002236,             0.10475
                   1,             0.13129,              0.1256,            0.049258,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00050373,          0.00050373,             0.10183
                   2,             0.12838,             0.11634,            0.049026,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00071753,          0.00071753,            0.098845
                   3,             0.13008,             0.12354,            0.049361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000865,            0.000865,            0.095792
                   4,             0.12814,             0.12413,             0.04897,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00094614,          0.00094614,            0.092674
                   5,             0.12949,             0.12686,            0.048959,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00096095,          0.00096095,            0.089489
                   6,             0.12867,             0.12383,            0.048872,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00090944,          0.00090944,            0.086237
                   7,             0.12776,             0.12283,            0.048894,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0007916,           0.0007916,             0.08292
                   8,             0.12846,             0.13171,            0.048847,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00060743,          0.00060743,            0.079536
                   9,             0.12864,             0.13678,            0.048866,          0.00082069,             0.12092,          0.00079124,          0.00016582,             0.12353,            0.091967,            0.048826,          0.00035693,          0.00035693,            0.076086
                   0,             0.10376,             0.13194,            0.044107,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0001702,           0.0001702,            0.092829
                   1,              0.1039,             0.12393,            0.044152,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00038338,          0.00038338,            0.090206
                   2,             0.10437,             0.12555,            0.044232,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000546,            0.000546,            0.087532
                   3,             0.10463,             0.13814,            0.044115,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065808,          0.00065808,            0.084808
                   4,              0.1046,             0.13554,            0.044133,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00071961,          0.00071961,            0.082033
                   5,             0.10383,             0.13284,            0.044123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00073058,          0.00073058,            0.079207
                   6,              0.1038,             0.12166,            0.044255,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00069101,          0.00069101,            0.076331
                   7,             0.10398,              0.1311,            0.044201,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00060089,          0.00060089,            0.073404
                   8,             0.10367,             0.11592,            0.044135,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00046022,          0.00046022,            0.070427
                   9,              0.1031,             0.12482,            0.044101,                   0,                   0,                   0,                   0,            0.098344,            0.096006,            0.043828,            0.000269,            0.000269,              0.0674
                   0,             0.12609,             0.11228,            0.043677,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000181,            0.000181,             0.11813
                   1,             0.12643,             0.11221,            0.043589,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004077,           0.0004077,             0.11475
                   2,             0.12379,             0.10385,            0.043426,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00058065,          0.00058065,             0.11131
                   3,             0.12481,             0.11146,            0.043471,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00069984,          0.00069984,             0.10782
                   4,             0.12408,             0.11096,            0.043421,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00076527,          0.00076527,             0.10427
                   5,             0.12516,             0.11432,            0.043453,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00077694,          0.00077694,             0.10068
                   6,             0.12477,             0.11204,            0.043416,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00073486,          0.00073486,            0.097023
                   7,             0.12377,             0.10849,            0.043417,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00063902,          0.00063902,            0.093316
                   8,             0.12508,             0.11444,            0.043453,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048942,          0.00048942,            0.089556
                   9,             0.12484,             0.12117,            0.043358,          0.00079851,             0.11765,          0.00069104,          0.00014928,             0.12025,            0.083569,            0.043267,          0.00028607,          0.00028607,            0.085742
                   0,             0.11449,             0.11895,            0.046937,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000203,            0.000203,             0.11176
                   1,             0.11449,             0.12044,            0.046782,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00045726,          0.00045726,              0.1086
                   2,             0.11189,             0.11166,            0.046568,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00065122,          0.00065122,             0.10537
