               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  25,              0.1085,             0.12623,            0.061005,           0.0023246,             0.10784,           0.0031568,          0.00069842,             0.10251,             0.10217,            0.061442,          0.00070293,          0.00070293,            0.086145
                  26,             0.11045,             0.12491,            0.060982,           0.0022504,             0.10784,           0.0018646,          0.00040237,             0.10256,             0.10218,            0.061363,          0.00072999,          0.00072999,            0.085894
                  27,             0.11036,              0.1185,            0.060855,           0.0019104,             0.10784,           0.0019804,          0.00045781,             0.10266,             0.10212,            0.061285,            0.000757,            0.000757,            0.085644
                  28,             0.11081,             0.11928,            0.060847,           0.0014061,             0.11111,           0.0019033,          0.00041193,             0.10274,             0.10213,            0.061208,          0.00078398,          0.00078398,            0.085393
                  29,             0.10644,             0.11094,            0.060677,           0.0013985,             0.11111,           0.0015831,          0.00034027,             0.10275,             0.10217,            0.061133,          0.00081092,          0.00081092,            0.085142
                  30,             0.10937,             0.12735,            0.060639,           0.0012623,             0.10784,           0.0017778,          0.00038861,             0.10278,             0.10225,            0.061058,          0.00083781,          0.00083781,            0.084891
                  31,             0.10802,             0.12903,            0.060429,           0.0012517,             0.10784,           0.0016278,          0.00035423,             0.10278,             0.10239,            0.060985,          0.00086466,          0.00086466,            0.084641
                  32,             0.10907,             0.12446,            0.060459,           0.0012067,             0.10784,           0.0016732,          0.00036482,             0.10277,             0.10251,            0.060913,          0.00089146,          0.00089146,             0.08439
                  33,             0.10821,             0.11981,            0.060396,           0.0012116,             0.11111,            0.001884,          0.00038912,             0.10274,             0.10261,            0.060842,          0.00091822,          0.00091822,            0.084139
                  34,             0.10627,             0.10956,             0.06022,           0.0011374,             0.10458,           0.0022123,          0.00044817,             0.10271,             0.10272,            0.060772,          0.00094492,          0.00094492,            0.083888
                  35,             0.10914,             0.11444,            0.060241,           0.0012516,             0.10784,            0.001568,           0.0003313,              0.1027,             0.10274,            0.060702,          0.00097158,          0.00097158,            0.083637
                  36,             0.10785,             0.12229,            0.060007,           0.0011162,             0.10458,           0.0016618,          0.00035402,             0.10271,             0.10277,            0.060633,          0.00099819,          0.00099819,            0.083385
                  37,             0.10831,             0.11534,            0.060032,           0.0011372,             0.10458,           0.0017222,          0.00035828,             0.10267,             0.10283,            0.060564,           0.0010247,           0.0010247,            0.083134
                  38,             0.10895,             0.11703,            0.059904,           0.0011398,             0.10458,            0.001941,          0.00042617,             0.10266,             0.10283,            0.060496,           0.0010512,           0.0010512,            0.082883
                  39,             0.10682,             0.12012,            0.059725,           0.0011467,             0.10458,            0.001668,          0.00036651,             0.10262,             0.10286,            0.060431,           0.0010777,           0.0010777,            0.082632
                  40,             0.11036,             0.11618,            0.059657,           0.0011256,             0.10131,           0.0018914,          0.00039857,             0.10265,             0.10281,            0.060364,           0.0011041,           0.0011041,            0.082381
                  41,             0.10796,             0.11333,             0.05947,             0.16882,             0.10458,            0.001962,          0.00038895,             0.10264,             0.10272,            0.060301,           0.0011304,           0.0011304,            0.082129
                  42,             0.10901,             0.11266,             0.05935,           0.0012383,             0.10458,           0.0022201,          0.00044913,             0.10268,             0.10254,            0.060238,           0.0011567,           0.0011567,            0.081878
                  43,             0.11002,             0.11814,              0.0595,           0.0012016,             0.10131,           0.0019088,          0.00039517,             0.10273,             0.10236,            0.060179,           0.0011829,           0.0011829,            0.081626
                  44,             0.10667,             0.10644,            0.059467,            0.001254,             0.10458,           0.0023215,          0.00045726,             0.10269,              0.1021,             0.06012,            0.001209,            0.001209,            0.081375
                  45,             0.10724,             0.10743,            0.059399,           0.0012738,             0.10458,           0.0024461,          0.00048277,             0.10264,              0.1019,            0.060058,           0.0012351,           0.0012351,            0.081123
                  46,             0.10711,              0.1108,            0.059303,           0.0012942,             0.10458,           0.0024775,          0.00050216,             0.10252,             0.10167,                0.06,           0.0012611,           0.0012611,            0.080871
                  47,             0.10555,             0.10688,            0.059276,             0.33498,             0.10458,           0.0030117,           0.0006051,             0.10241,             0.10139,            0.059943,           0.0012871,           0.0012871,             0.08062
                  48,             0.10885,             0.11662,            0.059412,             0.33467,             0.10458,           0.0029221,          0.00059281,             0.10242,             0.10101,            0.059887,            0.001313,            0.001313,            0.080368
                  49,             0.10911,             0.11416,            0.058944,             0.33469,             0.10458,           0.0033193,          0.00064787,             0.10248,             0.10048,            0.059836,           0.0013388,           0.0013388,            0.080116
                  50,             0.10819,             0.11728,            0.058798,             0.33536,             0.10458,           0.0036821,          0.00073581,             0.10253,            0.099833,            0.059785,           0.0013645,           0.0013645,            0.079864
                  51,              0.1067,             0.10828,            0.058821,             0.33747,            0.081699,           0.0047702,          0.00093734,             0.10259,            0.099197,            0.059735,           0.0013902,           0.0013902,            0.079612
                  52,             0.10866,             0.10875,            0.059054,             0.33556,             0.10458,           0.0042549,          0.00085852,             0.10261,            0.098542,            0.059685,           0.0014158,           0.0014158,             0.07936
                  53,             0.10881,             0.10725,            0.058728,             0.50296,             0.10131,           0.0045253,          0.00089164,             0.10258,            0.097845,            0.059638,           0.0014413,           0.0014413,            0.079108
                  54,             0.10545,             0.10051,            0.058865,             0.50371,             0.10131,           0.0046105,          0.00094567,             0.10243,            0.097216,            0.059593,           0.0014668,           0.0014668,            0.078855
                  55,             0.10566,             0.10462,             0.05846,             0.50499,            0.098039,            0.004636,          0.00099436,             0.10233,            0.096495,            0.059555,           0.0014922,           0.0014922,            0.078603
                  56,             0.10529,             0.10611,            0.058323,             0.50525,             0.10458,           0.0052817,           0.0011735,             0.10229,            0.095848,            0.059519,           0.0015174,           0.0015174,            0.078351
                  57,             0.10635,            0.099843,            0.058556,             0.50566,             0.10131,            0.004987,           0.0011186,              0.1022,            0.095036,            0.059484,           0.0015427,           0.0015427,            0.078098
                  58,             0.10895,             0.11035,            0.058538,             0.50564,             0.10458,           0.0054528,           0.0011926,             0.10218,            0.094269,            0.059455,           0.0015678,           0.0015678,            0.077845
                  59,             0.10952,              0.1047,            0.058741,             0.50622,            0.088235,           0.0066627,           0.0013779,             0.10232,            0.093351,            0.059428,           0.0015928,           0.0015928,            0.077593
                  60,             0.10637,              0.1039,            0.058349,             0.51085,             0.01634,           0.0064583,           0.0012872,             0.10236,            0.092437,            0.059391,           0.0016178,           0.0016178,             0.07734
                  61,             0.10845,            0.099226,            0.058106,             0.34029,             0.10458,           0.0056037,           0.0010681,             0.10244,            0.091473,            0.059357,           0.0016427,           0.0016427,            0.077087
                  62,             0.10586,             0.10095,            0.058031,             0.33941,            0.065359,           0.0049726,          0.00092197,             0.10235,            0.090748,            0.059316,           0.0016675,           0.0016675,            0.076834
                  63,             0.10694,             0.10597,            0.058228,             0.34095,             0.04902,            0.005175,           0.0010081,             0.10221,            0.090184,            0.059271,           0.0016922,           0.0016922,            0.076581
                  64,             0.10795,             0.10745,            0.058511,             0.50672,            0.075163,           0.0059531,           0.0011298,             0.10219,            0.089691,            0.059236,           0.0017168,           0.0017168,            0.076328
                  65,             0.10797,             0.10864,             0.05793,             0.34009,            0.052288,           0.0045464,          0.00087353,             0.10224,            0.089179,            0.059206,           0.0017413,           0.0017413,            0.076075
                  66,             0.10823,             0.10718,            0.057785,             0.33956,            0.098039,           0.0049656,           0.0009693,             0.10225,            0.088659,             0.05917,           0.0017658,           0.0017658,            0.075822
                  67,             0.10627,             0.10768,             0.05765,             0.33988,            0.081699,            0.005261,           0.0011646,             0.10221,            0.088275,            0.059126,           0.0017901,           0.0017901,            0.075568
                  68,             0.10544,            0.099749,            0.057813,             0.34027,            0.088235,           0.0058948,           0.0011843,             0.10212,            0.087884,            0.059071,           0.0018144,           0.0018144,            0.075315
                  69,             0.10554,             0.10435,            0.057821,             0.17248,            0.068627,           0.0047806,           0.0009501,             0.10194,            0.087395,            0.058992,           0.0018385,           0.0018385,            0.075061
                  70,             0.10924,             0.11024,             0.05755,              0.1736,            0.084967,           0.0065616,           0.0013332,              0.1021,            0.086785,            0.058945,           0.0018626,           0.0018626,            0.074808
                  71,             0.10681,             0.10841,            0.057844,             0.34045,            0.075163,           0.0076957,           0.0016211,             0.10239,            0.085936,            0.058878,           0.0018865,           0.0018865,            0.074554
                  72,             0.10632,             0.10647,            0.057202,            0.008333,             0.24864,           0.0088901,           0.0021549,             0.10223,            0.085814,            0.058805,           0.0019104,           0.0019104,              0.0743
                  73,             0.10843,             0.10741,             0.05751,           0.0084296,             0.22922,           0.0086851,           0.0021879,             0.10227,            0.085579,            0.058753,           0.0019341,           0.0019341,            0.074046
                  74,             0.10671,             0.10303,            0.057333,           0.0080662,             0.18392,           0.0079386,           0.0017402,             0.10205,            0.085085,             0.05862,           0.0019578,           0.0019578,            0.073792
                  75,             0.10726,             0.11489,            0.056738,            0.009568,             0.25129,           0.0095228,             0.00223,             0.10193,            0.084363,            0.058478,           0.0019813,           0.0019813,            0.073538
                  76,             0.10449,             0.10068,            0.057469,           0.0087613,             0.22886,           0.0085162,           0.0020265,             0.10159,             0.08433,            0.058352,           0.0020048,           0.0020048,            0.073284
                  77,             0.10843,             0.11418,            0.056832,           0.0086999,             0.23557,           0.0084567,           0.0021799,             0.10156,            0.084101,            0.058254,           0.0020281,           0.0020281,            0.073029
                  78,             0.10621,             0.10353,            0.056771,           0.0077897,             0.20328,           0.0081705,           0.0021535,             0.10138,            0.084266,            0.058156,           0.0020514,           0.0020514,            0.072775
                  79,             0.10424,            0.098939,            0.056887,           0.0078413,             0.13954,           0.0071851,            0.001929,             0.10115,            0.085273,            0.058114,           0.0020745,           0.0020745,             0.07252
                  80,             0.10596,            0.098346,             0.05686,            0.010545,             0.14632,           0.0086024,            0.002094,             0.10105,            0.087525,            0.058128,           0.0020975,           0.0020975,            0.072266
                  81,             0.10475,             0.10587,            0.056068,           0.0087933,             0.17777,           0.0087686,           0.0019512,             0.10087,            0.085528,            0.057906,           0.0021204,           0.0021204,            0.072011
                  82,             0.10369,             0.11487,            0.056089,           0.0094878,             0.14632,           0.0088645,           0.0020982,               0.101,            0.083652,            0.057555,           0.0021433,           0.0021433,            0.071756
                  83,             0.10609,             0.11463,            0.055973,             0.17493,             0.13312,           0.0078107,           0.0016066,             0.10169,            0.089315,             0.05816,           0.0021659,           0.0021659,            0.071501
                  84,             0.10291,             0.10089,            0.055913,           0.0082195,             0.11376,           0.0064273,           0.0012449,             0.10181,            0.088338,            0.058135,           0.0021885,           0.0021885,            0.071246
                  85,             0.10525,             0.10965,            0.055381,            0.011456,             0.13337,           0.0085949,           0.0021457,             0.10012,            0.086109,            0.057646,            0.002211,            0.002211,             0.07099
                  86,             0.10221,            0.090186,            0.055209,           0.0017398,            0.082396,           0.0010836,          0.00021615,             0.11295,            0.088632,             0.06266,           0.0022333,           0.0022333,            0.070735
                  87,             0.10152,            0.096915,            0.054559,           0.0020214,            0.025281,           0.0011765,          0.00027879,             0.10885,            0.098043,             0.06172,           0.0022555,           0.0022555,             0.07048
                  88,             0.10038,            0.090317,            0.055401,           0.0016244,            0.066796,           0.0010213,          0.00022263,             0.11196,            0.092738,            0.062729,           0.0022777,           0.0022777,            0.070224
                  89,             0.10037,            0.092453,            0.054801,           0.0010362,            0.044148,          0.00069185,          0.00017524,              0.1108,             0.09623,            0.063018,           0.0022997,           0.0022997,            0.069968
                  90,            0.098589,            0.097762,            0.053718,                   0,                   0,                   0,                   0,             0.12396,            0.077695,            0.080541,           0.0023215,           0.0023215,            0.069712
                  91,            0.097797,            0.094974,            0.053092,             0.17681,             0.20069,           0.0088765,           0.0027145,            0.097429,            0.085079,            0.056129,           0.0023433,           0.0023433,            0.069457
                  92,            0.099894,             0.08888,            0.052699,           0.0061496,             0.13127,           0.0052152,          0.00087089,             0.10219,            0.092464,             0.05861,           0.0023649,           0.0023649,              0.0692
                  93,             0.09819,            0.094645,            0.052891,             0.41599,            0.048988,            0.047328,            0.016169,            0.097494,            0.081135,            0.055765,           0.0023864,           0.0023864,            0.068944
                  94,            0.095502,            0.085204,            0.053065,             0.33057,             0.29789,             0.18347,            0.074681,            0.091667,            0.082184,            0.053537,           0.0024078,           0.0024078,            0.068688
                  95,            0.094353,             0.08906,            0.051792,             0.54616,             0.17366,              0.1671,            0.044256,            0.096571,            0.079738,            0.055115,            0.002429,            0.002429,            0.068431
                  96,            0.090533,            0.083574,            0.050436,             0.33072,             0.25983,             0.18159,            0.080107,            0.091114,            0.080818,            0.052889,           0.0024502,           0.0024502,            0.068175
                  97,            0.090629,            0.083515,            0.050412,             0.37283,             0.16647,             0.12675,            0.053097,            0.092204,            0.087075,            0.054969,           0.0024712,           0.0024712,            0.067918
                  98,            0.089199,            0.075655,             0.05017,             0.84578,           0.0062893,           0.0027197,          0.00062045,             0.10766,             0.10267,            0.062209,            0.002492,            0.002492,            0.067661
                  99,            0.093055,            0.092196,            0.049942,           0.0071297,            0.054322,           0.0031422,          0.00059386,             0.10463,             0.10862,             0.06124,           0.0025128,           0.0025128,            0.067404
                 100,            0.092589,            0.090069,            0.050856,          0.00075711,            0.034712,          0.00042331,          9.8193e-05,             0.11387,            0.091974,            0.063588,           0.0025334,           0.0025334,            0.067147
                 101,            0.088553,            0.079354,            0.048606,          0.00042662,            0.028302,          0.00027735,          6.0563e-05,             0.11213,             0.10573,            0.062596,           0.0025539,           0.0025539,             0.06689
                 102,            0.085066,            0.079886,            0.049014,          0.00023916,           0.0064126,          0.00012403,          4.6577e-05,             0.10897,             0.11274,            0.062437,           0.0025742,           0.0025742,            0.066633
                 103,            0.085677,             0.07962,            0.046875,          0.00067677,             0.04717,          0.00044583,           0.0001012,             0.11121,             0.10545,            0.063262,           0.0025944,           0.0025944,            0.066375
                 104,            0.086988,            0.074334,            0.047209,           0.0017285,            0.059995,           0.0011608,          0.00024534,             0.11246,             0.10155,             0.06573,           0.0026145,           0.0026145,            0.066118
                 105,            0.084151,            0.071964,            0.046826,           0.0013101,            0.019115,           0.0003189,          0.00013776,              0.1203,            0.092172,            0.077976,           0.0026344,           0.0026344,             0.06586
                 106,            0.084559,            0.064982,            0.045249,             0.66914,           0.0031447,           0.0002872,          0.00010713,             0.11985,             0.09151,            0.075184,           0.0026543,           0.0026543,            0.065602
                 107,            0.085527,            0.088703,            0.046338,             0.49594,             0.56642,             0.39944,             0.17289,            0.080405,            0.067054,            0.046056,           0.0026739,           0.0026739,            0.065344
                 108,            0.081769,            0.072381,            0.046045,             0.42558,             0.32997,             0.26795,             0.10218,            0.087176,            0.076053,            0.049679,           0.0026934,           0.0026934,            0.065086
                 109,            0.080496,            0.071975,            0.045244,              0.5069,             0.40129,             0.36414,              0.1831,            0.080915,            0.073973,            0.047844,           0.0027128,           0.0027128,            0.064827
                 110,            0.081432,            0.073232,            0.045764,           0.0056803,             0.21194,           0.0046254,           0.0014528,             0.10039,             0.09224,            0.060935,           0.0027321,           0.0027321,            0.064569
                 111,             0.08166,            0.072378,             0.04415,             0.30832,             0.18492,             0.14609,            0.050993,             0.09017,            0.078037,            0.051606,           0.0027512,           0.0027512,             0.06431
                 112,            0.080522,            0.071971,            0.043682,             0.46021,             0.14677,             0.10214,            0.035945,            0.091334,            0.080214,             0.05226,           0.0027702,           0.0027702,            0.064051
                 113,            0.082322,             0.07254,            0.042894,           0.0041185,           0.0064126,          0.00042491,          4.9763e-05,             0.11605,            0.094626,            0.067091,            0.002789,            0.002789,            0.063793
                 114,            0.083843,            0.075727,            0.041627,             0.67278,           0.0062893,           0.0016562,           0.0004056,             0.10759,             0.10253,             0.06204,           0.0028077,           0.0028077,            0.063534
                 115,            0.077452,            0.067717,            0.042441,             0.64794,             0.36549,             0.40127,              0.2034,            0.073001,            0.062765,            0.040853,           0.0028262,           0.0028262,            0.063274
                 116,            0.080545,            0.065607,            0.041542,              0.7261,            0.037736,            0.059399,            0.019533,            0.088432,            0.087671,            0.049651,           0.0028446,           0.0028446,            0.063015
                 117,            0.081854,            0.075724,            0.040435,            0.094514,             0.50733,             0.11223,            0.040123,            0.087635,            0.080332,            0.049436,           0.0028628,           0.0028628,            0.062756
                 118,            0.081696,            0.072682,            0.040437,             0.60848,             0.50867,             0.58166,             0.28478,            0.069971,            0.055942,             0.03688,           0.0028809,           0.0028809,            0.062496
                 119,            0.077645,            0.067088,            0.040945,             0.73076,             0.40391,             0.51367,             0.27974,             0.06896,            0.057733,            0.036228,           0.0028989,           0.0028989,            0.062236
                 120,            0.079484,            0.065361,            0.039591,             0.54869,              0.5295,             0.47387,             0.20746,            0.069739,            0.057384,             0.03577,           0.0029167,           0.0029167,            0.061976
                 121,            0.075866,            0.062115,            0.039283,             0.58865,             0.16092,             0.14165,            0.064941,            0.090542,            0.079084,            0.051318,           0.0029343,           0.0029343,            0.061716
                 122,            0.073814,            0.063314,            0.038453,             0.65338,             0.43555,             0.46932,              0.2025,            0.074927,            0.066132,            0.039912,           0.0029518,           0.0029518,            0.061456
                 123,            0.077233,            0.070872,            0.038241,             0.75845,             0.44243,             0.54347,             0.27099,            0.074639,            0.059624,            0.040134,           0.0029691,           0.0029691,            0.061196
                 124,            0.077562,            0.066145,            0.038666,              0.5014,             0.71015,             0.65094,             0.31403,            0.070548,            0.054637,            0.034379,           0.0029863,           0.0029863,            0.060935
                 125,            0.080417,            0.071214,            0.037018,          3.9139e-05,           0.0031447,          1.7723e-05,          1.7723e-06,             0.12088,            0.080674,            0.078351,           0.0030034,           0.0030034,            0.060674
                 126,            0.081856,            0.066285,            0.036692,             0.33629,            0.073744,           0.0012602,          0.00021399,             0.10863,            0.092942,            0.067708,           0.0030202,           0.0030202,            0.060414
                 127,            0.074262,            0.068521,            0.036215,             0.33737,            0.012886,          0.00060686,          0.00019107,             0.11193,            0.090494,             0.06711,            0.003037,            0.003037,            0.060153
                 128,             0.07326,            0.068043,            0.036021,             0.17324,            0.041374,           0.0022313,          0.00038554,             0.10563,             0.10716,            0.076189,           0.0030535,           0.0030535,            0.059892
                 129,            0.073894,             0.06807,            0.035125,              0.5276,             0.16889,            0.051206,            0.012653,            0.094252,            0.097761,            0.056866,             0.00307,             0.00307,             0.05963
                 130,            0.074816,            0.068023,            0.036292,             0.67236,             0.41472,             0.42616,             0.21561,            0.075799,            0.066256,            0.045035,           0.0030862,           0.0030862,            0.059369
                 131,            0.072797,            0.059304,            0.035825,          0.00088597,             0.01597,          0.00032479,          7.8884e-05,             0.11518,            0.088075,            0.070497,           0.0031023,           0.0031023,            0.059107
                 132,            0.073563,            0.064266,            0.034041,             0.67087,             0.53192,             0.52805,             0.24271,              0.0658,            0.057881,             0.03198,           0.0031183,           0.0031183,            0.058845
                 133,            0.071789,            0.066063,            0.034092,             0.53948,              0.6396,             0.66152,             0.31107,            0.065682,            0.051973,            0.030983,            0.003134,            0.003134,            0.058583
                 134,            0.073225,            0.065125,             0.03514,                   0,                   0,                   0,                   0,             0.13834,            0.067072,              0.1398,           0.0031497,           0.0031497,            0.058321
                 135,            0.069408,            0.070686,            0.032408,             0.50205,            0.038476,           0.0012661,          0.00032922,             0.10794,            0.094464,            0.070063,           0.0031651,           0.0031651,            0.058059
                 136,            0.078826,            0.073795,            0.033454,             0.86926,             0.43602,             0.65188,              0.3562,             0.07169,            0.051057,             0.03458,           0.0031804,           0.0031804,            0.057797
                 137,            0.073662,            0.070643,            0.033265,              0.1684,              0.1084,           0.0011863,           0.0002443,             0.10727,            0.098638,            0.089503,           0.0031956,           0.0031956,            0.057534
                 138,            0.076767,            0.064631,            0.032755,             0.77708,             0.47597,             0.55627,             0.24729,            0.068725,             0.05748,            0.032927,           0.0032105,           0.0032105,            0.057271
                 139,            0.080626,            0.069297,            0.031687,             0.73098,              0.5912,             0.61027,             0.27402,            0.067479,            0.053338,            0.029317,           0.0032254,           0.0032254,            0.057009
                 140,            0.072663,             0.05691,            0.031288,             0.79429,             0.45412,             0.49041,             0.27556,            0.068959,            0.068374,            0.034631,             0.00324,             0.00324,            0.056745
                 141,            0.071503,            0.067142,             0.03106,             0.64873,             0.37354,             0.37254,              0.1744,            0.072037,            0.065248,            0.037987,           0.0032545,           0.0032545,            0.056482
                 142,            0.075723,            0.074059,            0.031013,             0.69479,              0.2377,             0.26468,            0.088994,            0.084987,            0.091789,             0.04852,           0.0032688,           0.0032688,            0.056219
                 143,            0.074212,            0.072749,            0.033468,             0.78545,             0.60364,             0.69834,             0.36034,             0.06436,            0.051047,            0.028868,            0.003283,            0.003283,            0.055955
                 144,            0.073272,            0.066882,            0.031069,             0.39017,             0.37512,             0.25631,             0.10555,            0.087073,            0.089193,            0.055885,            0.003297,            0.003297,            0.055692
                 145,            0.073062,            0.064547,            0.032254,            0.002911,             0.18208,           0.0031077,          0.00060087,             0.10539,             0.10233,            0.081545,           0.0033108,           0.0033108,            0.055428
                 146,            0.072742,            0.063241,            0.029905,             0.73746,             0.61177,             0.62643,             0.38573,            0.060508,            0.053272,            0.030827,           0.0033244,           0.0033244,            0.055164
                 147,            0.072172,             0.07374,            0.031915,             0.41537,             0.11973,             0.13461,            0.050095,             0.09118,             0.08665,            0.055647,           0.0033379,           0.0033379,            0.054899
                 148,            0.071288,            0.064544,            0.029812,             0.77507,              0.7592,             0.71513,             0.39823,            0.059593,            0.049045,            0.026734,           0.0033513,           0.0033513,            0.054635
                 149,            0.070679,            0.067826,            0.030563,             0.17981,             0.12073,            0.016351,           0.0037949,            0.099854,             0.10137,            0.071582,           0.0033644,           0.0033644,             0.05437
                 150,            0.067974,            0.062307,            0.029381,                   0,                   0,                   0,                   0,             0.12952,            0.086454,             0.12129,           0.0033774,           0.0033774,            0.054106
                 151,            0.069453,            0.067252,             0.02956,                   0,                   0,                   0,                   0,             0.14072,            0.081087,             0.24169,           0.0033902,           0.0033902,            0.053841
                 152,            0.069008,            0.064962,            0.029474,                   0,                   0,                   0,                   0,             0.13745,            0.083823,             0.19257,           0.0034028,           0.0034028,            0.053576
                 153,            0.071851,            0.072745,            0.028598,                   0,                   0,                   0,                   0,             0.12786,            0.087648,             0.10196,           0.0034153,           0.0034153,            0.053311
                 154,            0.067289,            0.058605,             0.02742,             0.66867,            0.054199,           0.0010071,           0.0002185,             0.10904,            0.095955,            0.079843,           0.0034276,           0.0034276,            0.053045
                 155,            0.069652,            0.059747,            0.025706,                   0,                   0,                   0,                   0,             0.13728,            0.083227,             0.19988,           0.0034397,           0.0034397,             0.05278
                 156,             0.07196,            0.061286,            0.028248,             0.33571,            0.059995,           0.0016368,          0.00033803,             0.10564,            0.096824,            0.086843,           0.0034517,           0.0034517,            0.052514
                 157,              0.0716,            0.061372,            0.026887,             0.74398,             0.71917,             0.73232,             0.40708,            0.060437,            0.049189,            0.024051,           0.0034635,           0.0034635,            0.052248
                 158,              0.0715,            0.065868,             0.02742,             0.67831,            0.060488,           0.0087612,           0.0022521,            0.099748,             0.09353,            0.060846,           0.0034751,           0.0034751,            0.051982
                 159,            0.069795,            0.069166,            0.026787,             0.60625,             0.57858,             0.64981,             0.35385,            0.058194,            0.050356,            0.029702,           0.0034865,           0.0034865,            0.051715
                 160,            0.069166,            0.075343,            0.026679,             0.57587,             0.64315,             0.67558,             0.35728,            0.058729,            0.049394,            0.027188,           0.0034978,           0.0034978,            0.051449
                 161,            0.065068,            0.059447,            0.025306,             0.43932,             0.34174,             0.25243,             0.10209,            0.077766,             0.10696,            0.047107,           0.0035089,           0.0035089,            0.051182
                 162,            0.074216,            0.060679,            0.025914,             0.88207,             0.43181,             0.61626,             0.21707,            0.073561,            0.053615,            0.034791,           0.0035198,           0.0035198,            0.050916
